,init.walk,maxwalk,remaining walkers,duration (sec.),mean man,mean infil,Location,map_name,Cells,Min Depth (m),Max Depth (m),Seed,Resolution (m),scalar_str,Particle Scalar,Number of iterations (cells),Mean flow velocity (m/s),Time Step (s),Time at Step (s),Time at Step (min),Mean Source Rate (Rain Fall Excess) (m/s),Compute Time (s),particles,Particle Density
10,1438515,961084,1317313,7200,0.162607,0.0,tx069-playas,depth_3_2_2.110,779709,0.001018713926896453,1.4716066122055054,2,3,2,2.0,6594,0.505389,1.484006,9785.535564,163.0922594,8.548214e-06,245.761974811554,961084.0,2.0
11,1438515,961084,1313995,7200,0.162607,0.0,tx069-playas,depth_3_2_2.120,779709,0.001018713926896453,1.6303356885910034,2,3,2,2.0,7194,0.505389,1.484006,10675.939164,177.93231939999998,8.548214e-06,245.761974811554,961084.0,2.0
0,1438515,961084,1403745,7200,0.162607,0.0,tx069-playas,depth_3_2_3.010,779709,0.001018713926896453,0.3300395905971527,3,3,2,2.0,599,0.505389,1.484006,888.919594,14.815326566666666,8.548214e-06,250.9863927364349,961084.0,2.0
1,1438515,961084,1376638,7200,0.162607,0.0,tx069-playas,depth_3_2_3.020,779709,0.001018713926896453,0.3787984251976013,3,3,2,2.0,1199,0.505389,1.484006,1779.3231939999998,29.655386566666664,8.548214e-06,250.9863927364349,961084.0,2.0
2,1438515,961084,1359506,7200,0.162607,0.0,tx069-playas,depth_3_2_3.030,779709,0.001018713926896453,0.42733705043792725,3,3,2,2.0,1798,0.505389,1.484006,2668.242788,44.470713133333334,8.548214e-06,250.9863927364349,961084.0,2.0
3,1438515,961084,1355969,7200,0.162607,0.0,tx069-playas,depth_3_2_3.040,779709,0.001018713926896453,0.507559597492218,3,3,2,2.0,2398,0.505389,1.484006,3558.6463879999997,59.31077313333333,8.548214e-06,250.9863927364349,961084.0,2.0
4,1438515,961084,1354249,7200,0.162607,0.0,tx069-playas,depth_3_2_3.050,779709,0.001018713926896453,0.6097287535667419,3,3,2,2.0,2997,0.505389,1.484006,4447.565982,74.1260997,8.548214e-06,250.9863927364349,961084.0,2.0
5,1438515,961084,1351033,7200,0.162607,0.0,tx069-playas,depth_3_2_3.060,779709,0.001018713926896453,0.7257518172264099,3,3,2,2.0,3597,0.505389,1.484006,5337.969582,88.96615969999999,8.548214e-06,250.9863927364349,961084.0,2.0
6,1438515,961084,1341263,7200,0.162607,0.0,tx069-playas,depth_3_2_3.070,779709,0.001018713926896453,0.8605260252952576,3,3,2,2.0,4196,0.505389,1.484006,6226.889176,103.78148626666666,8.548214e-06,250.9863927364349,961084.0,2.0
7,1438515,961084,1331832,7200,0.162607,0.0,tx069-playas,depth_3_2_3.080,779709,0.001018713926896453,1.0082402229309082,3,3,2,2.0,4796,0.505389,1.484006,7117.292775999999,118.62154626666666,8.548214e-06,250.9863927364349,961084.0,2.0
8,1438515,961084,1325783,7200,0.162607,0.0,tx069-playas,depth_3_2_3.090,779709,0.001018713926896453,1.1603307723999023,3,3,2,2.0,5395,0.505389,1.484006,8006.212369999999,133.43687283333333,8.548214e-06,250.9863927364349,961084.0,2.0
9,1438515,961084,1321086,7200,0.162607,0.0,tx069-playas,depth_3_2_3.100,779709,0.001018713926896453,1.3144768476486206,3,3,2,2.0,5995,0.505389,1.484006,8896.615969999999,148.27693283333332,8.548214e-06,250.9863927364349,961084.0,2.0
10,1438515,961084,1317271,7200,0.162607,0.0,tx069-playas,depth_3_2_3.110,779709,0.001018713926896453,1.473439335823059,3,3,2,2.0,6594,0.505389,1.484006,9785.535564,163.0922594,8.548214e-06,250.9863927364349,961084.0,2.0
11,1438515,961084,1313982,7200,0.162607,0.0,tx069-playas,depth_3_2_3.120,779709,0.001018713926896453,1.6332348585128784,3,3,2,2.0,7194,0.505389,1.484006,10675.939164,177.93231939999998,8.548214e-06,250.9863927364349,961084.0,2.0
0,1438515,961084,1403534,7200,0.162607,0.0,tx069-playas,depth_3_2_4.010,779709,0.001018713926896453,0.33119577169418335,4,3,2,2.0,599,0.505389,1.484006,888.919594,14.815326566666666,8.548214e-06,247.39600610733032,961084.0,2.0
1,1438515,961084,1376567,7200,0.162607,0.0,tx069-playas,depth_3_2_4.020,779709,0.001018713926896453,0.3795780539512634,4,3,2,2.0,1199,0.505389,1.484006,1779.3231939999998,29.655386566666664,8.548214e-06,247.39600610733032,961084.0,2.0
2,1438515,961084,1359440,7200,0.162607,0.0,tx069-playas,depth_3_2_4.030,779709,0.001018713926896453,0.42711159586906433,4,3,2,2.0,1798,0.505389,1.484006,2668.242788,44.470713133333334,8.548214e-06,247.39600610733032,961084.0,2.0
3,1438515,961084,1355876,7200,0.162607,0.0,tx069-playas,depth_3_2_4.040,779709,0.001018713926896453,0.509851336479187,4,3,2,2.0,2398,0.505389,1.484006,3558.6463879999997,59.31077313333333,8.548214e-06,247.39600610733032,961084.0,2.0
4,1438515,961084,1354299,7200,0.162607,0.0,tx069-playas,depth_3_2_4.050,779709,0.001018713926896453,0.6110875010490417,4,3,2,2.0,2997,0.505389,1.484006,4447.565982,74.1260997,8.548214e-06,247.39600610733032,961084.0,2.0
5,1438515,961084,1351175,7200,0.162607,0.0,tx069-playas,depth_3_2_4.060,779709,0.001018713926896453,0.7276453971862793,4,3,2,2.0,3597,0.505389,1.484006,5337.969582,88.96615969999999,8.548214e-06,247.39600610733032,961084.0,2.0
6,1438515,961084,1341525,7200,0.162607,0.0,tx069-playas,depth_3_2_4.070,779709,0.001018713926896453,0.8602387309074402,4,3,2,2.0,4196,0.505389,1.484006,6226.889176,103.78148626666666,8.548214e-06,247.39600610733032,961084.0,2.0
7,1438515,961084,1332314,7200,0.162607,0.0,tx069-playas,depth_3_2_4.080,779709,0.001018713926896453,1.0072797536849976,4,3,2,2.0,4796,0.505389,1.484006,7117.292775999999,118.62154626666666,8.548214e-06,247.39600610733032,961084.0,2.0
8,1438515,961084,1325864,7200,0.162607,0.0,tx069-playas,depth_3_2_4.090,779709,0.001018713926896453,1.1591647863388062,4,3,2,2.0,5395,0.505389,1.484006,8006.212369999999,133.43687283333333,8.548214e-06,247.39600610733032,961084.0,2.0
9,1438515,961084,1320931,7200,0.162607,0.0,tx069-playas,depth_3_2_4.100,779709,0.001018713926896453,1.3136240243911743,4,3,2,2.0,5995,0.505389,1.484006,8896.615969999999,148.27693283333332,8.548214e-06,247.39600610733032,961084.0,2.0
10,1438515,961084,1317254,7200,0.162607,0.0,tx069-playas,depth_3_2_4.110,779709,0.001018713926896453,1.4708092212677002,4,3,2,2.0,6594,0.505389,1.484006,9785.535564,163.0922594,8.548214e-06,247.39600610733032,961084.0,2.0
11,1438515,961084,1313985,7200,0.162607,0.0,tx069-playas,depth_3_2_4.120,779709,0.001018713926896453,1.6301124095916748,4,3,2,2.0,7194,0.505389,1.484006,10675.939164,177.93231939999998,8.548214e-06,247.39600610733032,961084.0,2.0
0,1438515,961084,1403642,7200,0.162607,0.0,tx069-playas,depth_3_2_5.010,779709,0.001018713926896453,0.3309716582298279,5,3,2,2.0,599,0.505389,1.484006,888.919594,14.815326566666666,8.548214e-06,243.63331413269043,961084.0,2.0
1,1438515,961084,1376746,7200,0.162607,0.0,tx069-playas,depth_3_2_5.020,779709,0.001018713926896453,0.3798612952232361,5,3,2,2.0,1199,0.505389,1.484006,1779.3231939999998,29.655386566666664,8.548214e-06,243.63331413269043,961084.0,2.0
2,1438515,961084,1359532,7200,0.162607,0.0,tx069-playas,depth_3_2_5.030,779709,0.001018713926896453,0.4258592128753662,5,3,2,2.0,1798,0.505389,1.484006,2668.242788,44.470713133333334,8.548214e-06,243.63331413269043,961084.0,2.0
3,1438515,961084,1355987,7200,0.162607,0.0,tx069-playas,depth_3_2_5.040,779709,0.001018713926896453,0.5075206756591797,5,3,2,2.0,2398,0.505389,1.484006,3558.6463879999997,59.31077313333333,8.548214e-06,243.63331413269043,961084.0,2.0
4,1438515,961084,1354353,7200,0.162607,0.0,tx069-playas,depth_3_2_5.050,779709,0.001018713926896453,0.6101417541503906,5,3,2,2.0,2997,0.505389,1.484006,4447.565982,74.1260997,8.548214e-06,243.63331413269043,961084.0,2.0
5,1438515,961084,1351239,7200,0.162607,0.0,tx069-playas,depth_3_2_5.060,779709,0.001018713926896453,0.7260020971298218,5,3,2,2.0,3597,0.505389,1.484006,5337.969582,88.96615969999999,8.548214e-06,243.63331413269043,961084.0,2.0
6,1438515,961084,1341611,7200,0.162607,0.0,tx069-playas,depth_3_2_5.070,779709,0.001018713926896453,0.8609546422958374,5,3,2,2.0,4196,0.505389,1.484006,6226.889176,103.78148626666666,8.548214e-06,243.63331413269043,961084.0,2.0
7,1438515,961084,1332373,7200,0.162607,0.0,tx069-playas,depth_3_2_5.080,779709,0.001018713926896453,1.009048342704773,5,3,2,2.0,4796,0.505389,1.484006,7117.292775999999,118.62154626666666,8.548214e-06,243.63331413269043,961084.0,2.0
8,1438515,961084,1325966,7200,0.162607,0.0,tx069-playas,depth_3_2_5.090,779709,0.001018713926896453,1.1596245765686035,5,3,2,2.0,5395,0.505389,1.484006,8006.212369999999,133.43687283333333,8.548214e-06,243.63331413269043,961084.0,2.0
9,1438515,961084,1321143,7200,0.162607,0.0,tx069-playas,depth_3_2_5.100,779709,0.001018713926896453,1.3138854503631592,5,3,2,2.0,5995,0.505389,1.484006,8896.615969999999,148.27693283333332,8.548214e-06,243.63331413269043,961084.0,2.0
10,1438515,961084,1317306,7200,0.162607,0.0,tx069-playas,depth_3_2_5.110,779709,0.001018713926896453,1.4707167148590088,5,3,2,2.0,6594,0.505389,1.484006,9785.535564,163.0922594,8.548214e-06,243.63331413269043,961084.0,2.0
11,1438515,961084,1314076,7200,0.162607,0.0,tx069-playas,depth_3_2_5.120,779709,0.001018713926896453,1.6288402080535889,5,3,2,2.0,7194,0.505389,1.484006,10675.939164,177.93231939999998,8.548214e-06,243.63331413269043,961084.0,2.0
0,1438515,961084,1403582,7200,0.162607,0.0,tx069-playas,depth_3_2_6.010,779709,0.001018713926896453,0.3311871588230133,6,3,2,2.0,599,0.505389,1.484006,888.919594,14.815326566666666,8.548214e-06,254.09599661827087,961084.0,2.0
1,1438515,961084,1376713,7200,0.162607,0.0,tx069-playas,depth_3_2_6.020,779709,0.001018713926896453,0.3791608214378357,6,3,2,2.0,1199,0.505389,1.484006,1779.3231939999998,29.655386566666664,8.548214e-06,254.09599661827087,961084.0,2.0
2,1438515,961084,1359514,7200,0.162607,0.0,tx069-playas,depth_3_2_6.030,779709,0.001018713926896453,0.42738068103790283,6,3,2,2.0,1798,0.505389,1.484006,2668.242788,44.470713133333334,8.548214e-06,254.09599661827087,961084.0,2.0
3,1438515,961084,1355935,7200,0.162607,0.0,tx069-playas,depth_3_2_6.040,779709,0.001018713926896453,0.5098966360092163,6,3,2,2.0,2398,0.505389,1.484006,3558.6463879999997,59.31077313333333,8.548214e-06,254.09599661827087,961084.0,2.0
4,1438515,961084,1354270,7200,0.162607,0.0,tx069-playas,depth_3_2_6.050,779709,0.001018713926896453,0.6105775237083435,6,3,2,2.0,2997,0.505389,1.484006,4447.565982,74.1260997,8.548214e-06,254.09599661827087,961084.0,2.0
5,1438515,961084,1351204,7200,0.162607,0.0,tx069-playas,depth_3_2_6.060,779709,0.001018713926896453,0.7280430793762207,6,3,2,2.0,3597,0.505389,1.484006,5337.969582,88.96615969999999,8.548214e-06,254.09599661827087,961084.0,2.0
6,1438515,961084,1341600,7200,0.162607,0.0,tx069-playas,depth_3_2_6.070,779709,0.001018713926896453,0.8604485392570496,6,3,2,2.0,4196,0.505389,1.484006,6226.889176,103.78148626666666,8.548214e-06,254.09599661827087,961084.0,2.0
7,1438515,961084,1332354,7200,0.162607,0.0,tx069-playas,depth_3_2_6.080,779709,0.001018713926896453,1.007731318473816,6,3,2,2.0,4796,0.505389,1.484006,7117.292775999999,118.62154626666666,8.548214e-06,254.09599661827087,961084.0,2.0
8,1438515,961084,1325916,7200,0.162607,0.0,tx069-playas,depth_3_2_6.090,779709,0.001018713926896453,1.1589441299438477,6,3,2,2.0,5395,0.505389,1.484006,8006.212369999999,133.43687283333333,8.548214e-06,254.09599661827087,961084.0,2.0
9,1438515,961084,1321044,7200,0.162607,0.0,tx069-playas,depth_3_2_6.100,779709,0.001018713926896453,1.3142189979553223,6,3,2,2.0,5995,0.505389,1.484006,8896.615969999999,148.27693283333332,8.548214e-06,254.09599661827087,961084.0,2.0
10,1438515,961084,1317258,7200,0.162607,0.0,tx069-playas,depth_3_2_6.110,779709,0.001018713926896453,1.4711887836456299,6,3,2,2.0,6594,0.505389,1.484006,9785.535564,163.0922594,8.548214e-06,254.09599661827087,961084.0,2.0
11,1438515,961084,1313889,7200,0.162607,0.0,tx069-playas,depth_3_2_6.120,779709,0.001018713926896453,1.6297191381454468,6,3,2,2.0,7194,0.505389,1.484006,10675.939164,177.93231939999998,8.548214e-06,254.09599661827087,961084.0,2.0
0,1438515,961084,1403704,7200,0.162607,0.0,tx069-playas,depth_3_2_7.010,779709,0.001018713926896453,0.3281354606151581,7,3,2,2.0,599,0.505389,1.484006,888.919594,14.815326566666666,8.548214e-06,251.03447461128235,961084.0,2.0
1,1438515,961084,1376643,7200,0.162607,0.0,tx069-playas,depth_3_2_7.020,779709,0.001018713926896453,0.37918445467948914,7,3,2,2.0,1199,0.505389,1.484006,1779.3231939999998,29.655386566666664,8.548214e-06,251.03447461128235,961084.0,2.0
2,1438515,961084,1359453,7200,0.162607,0.0,tx069-playas,depth_3_2_7.030,779709,0.001018713926896453,0.4253269135951996,7,3,2,2.0,1798,0.505389,1.484006,2668.242788,44.470713133333334,8.548214e-06,251.03447461128235,961084.0,2.0
3,1438515,961084,1356026,7200,0.162607,0.0,tx069-playas,depth_3_2_7.040,779709,0.001018713926896453,0.5081040263175964,7,3,2,2.0,2398,0.505389,1.484006,3558.6463879999997,59.31077313333333,8.548214e-06,251.03447461128235,961084.0,2.0
4,1438515,961084,1354345,7200,0.162607,0.0,tx069-playas,depth_3_2_7.050,779709,0.001018713926896453,0.6101933717727661,7,3,2,2.0,2997,0.505389,1.484006,4447.565982,74.1260997,8.548214e-06,251.03447461128235,961084.0,2.0
5,1438515,961084,1351288,7200,0.162607,0.0,tx069-playas,depth_3_2_7.060,779709,0.001018713926896453,0.7271506190299988,7,3,2,2.0,3597,0.505389,1.484006,5337.969582,88.96615969999999,8.548214e-06,251.03447461128235,961084.0,2.0
6,1438515,961084,1341848,7200,0.162607,0.0,tx069-playas,depth_3_2_7.070,779709,0.001018713926896453,0.862198531627655,7,3,2,2.0,4196,0.505389,1.484006,6226.889176,103.78148626666666,8.548214e-06,251.03447461128235,961084.0,2.0
7,1438515,961084,1332310,7200,0.162607,0.0,tx069-playas,depth_3_2_7.080,779709,0.001018713926896453,1.0083919763565063,7,3,2,2.0,4796,0.505389,1.484006,7117.292775999999,118.62154626666666,8.548214e-06,251.03447461128235,961084.0,2.0
8,1438515,961084,1325872,7200,0.162607,0.0,tx069-playas,depth_3_2_7.090,779709,0.001018713926896453,1.1600431203842163,7,3,2,2.0,5395,0.505389,1.484006,8006.212369999999,133.43687283333333,8.548214e-06,251.03447461128235,961084.0,2.0
9,1438515,961084,1321048,7200,0.162607,0.0,tx069-playas,depth_3_2_7.100,779709,0.001018713926896453,1.3146556615829468,7,3,2,2.0,5995,0.505389,1.484006,8896.615969999999,148.27693283333332,8.548214e-06,251.03447461128235,961084.0,2.0
10,1438515,961084,1317224,7200,0.162607,0.0,tx069-playas,depth_3_2_7.110,779709,0.001018713926896453,1.473028302192688,7,3,2,2.0,6594,0.505389,1.484006,9785.535564,163.0922594,8.548214e-06,251.03447461128235,961084.0,2.0
11,1438515,961084,1313956,7200,0.162607,0.0,tx069-playas,depth_3_2_7.120,779709,0.001018713926896453,1.6329997777938843,7,3,2,2.0,7194,0.505389,1.484006,10675.939164,177.93231939999998,8.548214e-06,251.03447461128235,961084.0,2.0
0,1438515,961084,1403502,7200,0.162607,0.0,tx069-playas,depth_3_2_8.010,779709,0.001018713926896453,0.33182454109191895,8,3,2,2.0,599,0.505389,1.484006,888.919594,14.815326566666666,8.548214e-06,249.0943603515625,961084.0,2.0
1,1438515,961084,1376668,7200,0.162607,0.0,tx069-playas,depth_3_2_8.020,779709,0.001018713926896453,0.3815106749534607,8,3,2,2.0,1199,0.505389,1.484006,1779.3231939999998,29.655386566666664,8.548214e-06,249.0943603515625,961084.0,2.0
2,1438515,961084,1359407,7200,0.162607,0.0,tx069-playas,depth_3_2_8.030,779709,0.001018713926896453,0.42690059542655945,8,3,2,2.0,1798,0.505389,1.484006,2668.242788,44.470713133333334,8.548214e-06,249.0943603515625,961084.0,2.0
3,1438515,961084,1355889,7200,0.162607,0.0,tx069-playas,depth_3_2_8.040,779709,0.001018713926896453,0.5101163387298584,8,3,2,2.0,2398,0.505389,1.484006,3558.6463879999997,59.31077313333333,8.548214e-06,249.0943603515625,961084.0,2.0
4,1438515,961084,1354229,7200,0.162607,0.0,tx069-playas,depth_3_2_8.050,779709,0.001018713926896453,0.6107666492462158,8,3,2,2.0,2997,0.505389,1.484006,4447.565982,74.1260997,8.548214e-06,249.0943603515625,961084.0,2.0
5,1438515,961084,1351090,7200,0.162607,0.0,tx069-playas,depth_3_2_8.060,779709,0.001018713926896453,0.7260531783103943,8,3,2,2.0,3597,0.505389,1.484006,5337.969582,88.96615969999999,8.548214e-06,249.0943603515625,961084.0,2.0
6,1438515,961084,1341205,7200,0.162607,0.0,tx069-playas,depth_3_2_8.070,779709,0.001018713926896453,0.8607813715934753,8,3,2,2.0,4196,0.505389,1.484006,6226.889176,103.78148626666666,8.548214e-06,249.0943603515625,961084.0,2.0
7,1438515,961084,1331965,7200,0.162607,0.0,tx069-playas,depth_3_2_8.080,779709,0.001018713926896453,1.0065940618515015,8,3,2,2.0,4796,0.505389,1.484006,7117.292775999999,118.62154626666666,8.548214e-06,249.0943603515625,961084.0,2.0
8,1438515,961084,1325582,7200,0.162607,0.0,tx069-playas,depth_3_2_8.090,779709,0.001018713926896453,1.1599197387695312,8,3,2,2.0,5395,0.505389,1.484006,8006.212369999999,133.43687283333333,8.548214e-06,249.0943603515625,961084.0,2.0
9,1438515,961084,1320722,7200,0.162607,0.0,tx069-playas,depth_3_2_8.100,779709,0.001018713926896453,1.3156145811080933,8,3,2,2.0,5995,0.505389,1.484006,8896.615969999999,148.27693283333332,8.548214e-06,249.0943603515625,961084.0,2.0
10,1438515,961084,1316877,7200,0.162607,0.0,tx069-playas,depth_3_2_8.110,779709,0.001018713926896453,1.4736368656158447,8,3,2,2.0,6594,0.505389,1.484006,9785.535564,163.0922594,8.548214e-06,249.0943603515625,961084.0,2.0
11,1438515,961084,1313564,7200,0.162607,0.0,tx069-playas,depth_3_2_8.120,779709,0.001018713926896453,1.6326874494552612,8,3,2,2.0,7194,0.505389,1.484006,10675.939164,177.93231939999998,8.548214e-06,249.0943603515625,961084.0,2.0
0,1438515,961084,1403510,7200,0.162607,0.0,tx069-playas,depth_3_2_9.010,779709,0.001018713926896453,0.32967662811279297,9,3,2,2.0,599,0.505389,1.484006,888.919594,14.815326566666666,8.548214e-06,247.5928575992584,961084.0,2.0
1,1438515,961084,1376596,7200,0.162607,0.0,tx069-playas,depth_3_2_9.020,779709,0.001018713926896453,0.3795859217643738,9,3,2,2.0,1199,0.505389,1.484006,1779.3231939999998,29.655386566666664,8.548214e-06,247.5928575992584,961084.0,2.0
2,1438515,961084,1359477,7200,0.162607,0.0,tx069-playas,depth_3_2_9.030,779709,0.001018713926896453,0.4267696142196655,9,3,2,2.0,1798,0.505389,1.484006,2668.242788,44.470713133333334,8.548214e-06,247.5928575992584,961084.0,2.0
3,1438515,961084,1355976,7200,0.162607,0.0,tx069-playas,depth_3_2_9.040,779709,0.001018713926896453,0.5081623196601868,9,3,2,2.0,2398,0.505389,1.484006,3558.6463879999997,59.31077313333333,8.548214e-06,247.5928575992584,961084.0,2.0
4,1438515,961084,1354356,7200,0.162607,0.0,tx069-playas,depth_3_2_9.050,779709,0.001018713926896453,0.6097861528396606,9,3,2,2.0,2997,0.505389,1.484006,4447.565982,74.1260997,8.548214e-06,247.5928575992584,961084.0,2.0
5,1438515,961084,1351306,7200,0.162607,0.0,tx069-playas,depth_3_2_9.060,779709,0.001018713926896453,0.725465714931488,9,3,2,2.0,3597,0.505389,1.484006,5337.969582,88.96615969999999,8.548214e-06,247.5928575992584,961084.0,2.0
6,1438515,961084,1341444,7200,0.162607,0.0,tx069-playas,depth_3_2_9.070,779709,0.001018713926896453,0.8599969744682312,9,3,2,2.0,4196,0.505389,1.484006,6226.889176,103.78148626666666,8.548214e-06,247.5928575992584,961084.0,2.0
7,1438515,961084,1332121,7200,0.162607,0.0,tx069-playas,depth_3_2_9.080,779709,0.001018713926896453,1.0073331594467163,9,3,2,2.0,4796,0.505389,1.484006,7117.292775999999,118.62154626666666,8.548214e-06,247.5928575992584,961084.0,2.0
8,1438515,961084,1325727,7200,0.162607,0.0,tx069-playas,depth_3_2_9.090,779709,0.001018713926896453,1.1587048768997192,9,3,2,2.0,5395,0.505389,1.484006,8006.212369999999,133.43687283333333,8.548214e-06,247.5928575992584,961084.0,2.0
9,1438515,961084,1320983,7200,0.162607,0.0,tx069-playas,depth_3_2_9.100,779709,0.001018713926896453,1.3132113218307495,9,3,2,2.0,5995,0.505389,1.484006,8896.615969999999,148.27693283333332,8.548214e-06,247.5928575992584,961084.0,2.0
10,1438515,961084,1317225,7200,0.162607,0.0,tx069-playas,depth_3_2_9.110,779709,0.001018713926896453,1.4715555906295776,9,3,2,2.0,6594,0.505389,1.484006,9785.535564,163.0922594,8.548214e-06,247.5928575992584,961084.0,2.0
11,1438515,961084,1313842,7200,0.162607,0.0,tx069-playas,depth_3_2_9.120,779709,0.001018713926896453,1.6313987970352173,9,3,2,2.0,7194,0.505389,1.484006,10675.939164,177.93231939999998,8.548214e-06,247.5928575992584,961084.0,2.0
0,178918,44923,176733,7200,0.137328,0.0,tx069-playas,depth_10_025_0.010,245705,0.0019315469544380903,0.19372247159481049,0,10,025,0.25,586,0.579984,4.310464,2525.9319039999996,42.09886506666666,1.012173e-05,11.134785890579224,44923.75,0.25
1,178918,44923,175447,7200,0.137328,0.0,tx069-playas,depth_10_025_0.020,245705,0.0019315469544380903,0.4390793442726135,0,10,025,0.25,1172,0.579984,4.310464,5051.863807999999,84.19773013333332,1.012173e-05,11.134785890579224,44923.75,0.25
2,178918,44923,174552,7200,0.137328,0.0,tx069-playas,depth_10_025_0.029,245705,0.0019315469544380903,0.568501889705658,0,10,025,0.25,1758,0.579984,4.310464,7577.795711999999,126.29659519999998,1.012173e-05,11.134785890579224,44923.75,0.25
3,178918,44923,173689,7200,0.137328,0.0,tx069-playas,depth_10_025_0.039,245705,0.0019315469544380903,0.7282058000564575,0,10,025,0.25,2344,0.579984,4.310464,10103.727615999998,168.39546026666665,1.012173e-05,11.134785890579224,44923.75,0.25
4,178918,44923,172755,7200,0.137328,0.0,tx069-playas,depth_10_025_0.049,245705,0.0019315469544380903,0.9106873869895935,0,10,025,0.25,2931,0.579984,4.310464,12633.969984,210.5661664,1.012173e-05,11.134785890579224,44923.75,0.25
5,178918,44923,171950,7200,0.137328,0.0,tx069-playas,depth_10_025_0.059,245705,0.0019315469544380903,1.1205488443374634,0,10,025,0.25,3517,0.579984,4.310464,15159.901887999999,252.66503146666665,1.012173e-05,11.134785890579224,44923.75,0.25
6,178918,44923,171314,7200,0.137328,0.0,tx069-playas,depth_10_025_0.068,245705,0.0019315469544380903,1.3498303890228271,0,10,025,0.25,4103,0.579984,4.310464,17685.833791999998,294.7638965333333,1.012173e-05,11.134785890579224,44923.75,0.25
7,178918,44923,170761,7200,0.137328,0.0,tx069-playas,depth_10_025_0.078,245705,0.0019315469544380903,1.5980422496795654,0,10,025,0.25,4689,0.579984,4.310464,20211.765696,336.8627616,1.012173e-05,11.134785890579224,44923.75,0.25
8,178918,44923,170295,7200,0.137328,0.0,tx069-playas,depth_10_025_0.088,245705,0.0019315469544380903,1.8568607568740845,0,10,025,0.25,5276,0.579984,4.310464,22742.008063999998,379.0334677333333,1.012173e-05,11.134785890579224,44923.75,0.25
9,178918,44923,169831,7200,0.137328,0.0,tx069-playas,depth_10_025_0.098,245705,0.0019315469544380903,2.1176109313964844,0,10,025,0.25,5862,0.579984,4.310464,25267.939968,421.1323328,1.012173e-05,11.134785890579224,44923.75,0.25
10,178918,44923,169284,7200,0.137328,0.0,tx069-playas,depth_10_025_0.107,245705,0.0019315469544380903,2.3874406814575195,0,10,025,0.25,6448,0.579984,4.310464,27793.871871999996,463.2311978666666,1.012173e-05,11.134785890579224,44923.75,0.25
11,178918,44923,168651,7200,0.137328,0.0,tx069-playas,depth_10_025_0.117,245705,0.0019315469544380903,2.667381525039673,0,10,025,0.25,7034,0.579984,4.310464,30319.803775999997,505.3300629333333,1.012173e-05,11.134785890579224,44923.75,0.25
0,178918,44923,176765,7200,0.137328,0.0,tx069-playas,depth_10_025_1.010,245705,0.0019315469544380903,0.2080809623003006,1,10,025,0.25,586,0.579984,4.310464,2525.9319039999996,42.09886506666666,1.012173e-05,11.53421926498413,44923.75,0.25
1,178918,44923,175475,7200,0.137328,0.0,tx069-playas,depth_10_025_1.020,245705,0.0019315469544380903,0.43826985359191895,1,10,025,0.25,1172,0.579984,4.310464,5051.863807999999,84.19773013333332,1.012173e-05,11.53421926498413,44923.75,0.25
2,178918,44923,174543,7200,0.137328,0.0,tx069-playas,depth_10_025_1.029,245705,0.0019315469544380903,0.5656684041023254,1,10,025,0.25,1758,0.579984,4.310464,7577.795711999999,126.29659519999998,1.012173e-05,11.53421926498413,44923.75,0.25
3,178918,44923,173675,7200,0.137328,0.0,tx069-playas,depth_10_025_1.039,245705,0.0019315469544380903,0.7279836535453796,1,10,025,0.25,2344,0.579984,4.310464,10103.727615999998,168.39546026666665,1.012173e-05,11.53421926498413,44923.75,0.25
4,178918,44923,172785,7200,0.137328,0.0,tx069-playas,depth_10_025_1.049,245705,0.0019315469544380903,0.9205617904663086,1,10,025,0.25,2931,0.579984,4.310464,12633.969984,210.5661664,1.012173e-05,11.53421926498413,44923.75,0.25
5,178918,44923,171966,7200,0.137328,0.0,tx069-playas,depth_10_025_1.059,245705,0.0019315469544380903,1.1279633045196533,1,10,025,0.25,3517,0.579984,4.310464,15159.901887999999,252.66503146666665,1.012173e-05,11.53421926498413,44923.75,0.25
6,178918,44923,171350,7200,0.137328,0.0,tx069-playas,depth_10_025_1.068,245705,0.0019315469544380903,1.361042857170105,1,10,025,0.25,4103,0.579984,4.310464,17685.833791999998,294.7638965333333,1.012173e-05,11.53421926498413,44923.75,0.25
7,178918,44923,170767,7200,0.137328,0.0,tx069-playas,depth_10_025_1.078,245705,0.0019315469544380903,1.6005394458770752,1,10,025,0.25,4689,0.579984,4.310464,20211.765696,336.8627616,1.012173e-05,11.53421926498413,44923.75,0.25
8,178918,44923,170313,7200,0.137328,0.0,tx069-playas,depth_10_025_1.088,245705,0.0019315469544380903,1.8540276288986206,1,10,025,0.25,5276,0.579984,4.310464,22742.008063999998,379.0334677333333,1.012173e-05,11.53421926498413,44923.75,0.25
9,178918,44923,169841,7200,0.137328,0.0,tx069-playas,depth_10_025_1.098,245705,0.0019315469544380903,2.11195969581604,1,10,025,0.25,5862,0.579984,4.310464,25267.939968,421.1323328,1.012173e-05,11.53421926498413,44923.75,0.25
10,178918,44923,169312,7200,0.137328,0.0,tx069-playas,depth_10_025_1.107,245705,0.0019315469544380903,2.37827205657959,1,10,025,0.25,6448,0.579984,4.310464,27793.871871999996,463.2311978666666,1.012173e-05,11.53421926498413,44923.75,0.25
